  291    0.42784E+04    0.77989E+01    0.11363E+03    0.18959E+07    0.73328E+03
  292    0.42460E+04    0.79666E+01    0.11424E+03    0.18884E+07    0.72661E+03
  293    0.42135E+04    0.81358E+01    0.11480E+03    0.18810E+07    0.72010E+03
  294    0.41809E+04    0.83065E+01    0.11533E+03    0.18737E+07    0.71375E+03
  295    0.41482E+04    0.84785E+01    0.11582E+03    0.18664E+07    0.70755E+03
  296    0.41154E+04    0.86518E+01    0.11628E+03    0.18591E+07    0.70151E+03
  297    0.40825E+04    0.88265E+01    0.11669E+03    0.18519E+07    0.69564E+03
  298    0.40495E+04    0.90026E+01    0.11707E+03    0.18448E+07    0.68994E+03
  299    0.40164E+04    0.91799E+01    0.11740E+03    0.18377E+07    0.68441E+03
  300    0.39833E+04    0.93585E+01    0.11770E+03    0.18306E+07    0.67907E+03
  301    0.39501E+04    0.95383E+01    0.11796E+03    0.18236E+07    0.67390E+03
  302    0.39168E+04    0.97192E+01    0.11817E+03    0.18167E+07    0.66892E+03
  303    0.38836E+04    0.99013E+01    0.11834E+03    0.18098E+07    0.66411E+03
  304    0.38503E+04    0.10084E+02    0.11848E+03    0.18029E+07    0.65946E+03
  305    0.38169E+04    0.10268E+02    0.11857E+03    0.17961E+07    0.65497E+03
  306    0.37836E+04    0.10453E+02    0.11862E+03    0.17894E+07    0.65064E+03
  307    0.37503E+04    0.10639E+02    0.11864E+03    0.17827E+07    0.64646E+03
  308    0.37170E+04    0.10825E+02    0.11861E+03    0.17760E+07    0.64242E+03
  309    0.36837E+04    0.11012E+02    0.11855E+03    0.17694E+07    0.63852E+03
  310    0.36505E+04    0.11200E+02    0.11844E+03    0.17628E+07    0.63475E+03
  311    0.36172E+04    0.11388E+02    0.11830E+03    0.17563E+07    0.63111E+03
  312    0.35841E+04    0.11576E+02    0.11812E+03    0.17498E+07    0.62759E+03
  313    0.35510E+04    0.11765E+02    0.11790E+03    0.17433E+07    0.62419E+03
  314    0.35179E+04    0.11954E+02    0.11764E+03    0.17369E+07    0.62089E+03
  315    0.34850E+04    0.12143E+02    0.11735E+03    0.17306E+07    0.61770E+03
  316    0.34521E+04    0.12332E+02    0.11702E+03    0.17243E+07    0.61461E+03
  317    0.34193E+04    0.12521E+02    0.11665E+03    0.17180E+07    0.61161E+03
  318    0.33866E+04    0.12710E+02    0.11624E+03    0.17118E+07    0.60870E+03
  319    0.33540E+04    0.12899E+02    0.11580E+03    0.17056E+07    0.60587E+03
  320    0.33216E+04    0.13088E+02    0.11532E+03    0.16994E+07    0.60311E+03
  321    0.32893E+04    0.13277E+02    0.11481E+03    0.16933E+07    0.60043E+03
  322    0.32571E+04    0.13465E+02    0.11426E+03    0.16872E+07    0.59781E+03
